Age,Income,Gender,Education,Purchased
51,28680,Female,Bachelors,1
39,87021,Female,Bachelors,1
20,100249,Female,Bachelors,1
29,40043,Female,PhD,1
45,22419,Female,PhD,1
47,76892,Female,Masters,0
43,37140,Male,PhD,1
65,63484,Male,PhD,1
38,83869,Male,Masters,0
45,65210,Male,Masters,1
43,77600,Male,Bachelors,0
50,98497,Male,Bachelors,1
38,26487,Female,PhD,0
52,80692,Male,Masters,0
69,82112,Female,PhD,0
51,51110,Female,PhD,1
58,36360,Female,Masters,1
68,69410,Female,Masters,0
64,110418,Female,Masters,0
35,103038,Female,Masters,0
28,93167,Male,PhD,0
40,23017,Female,PhD,0
65,106261,Female,PhD,0
39,80124,Male,Masters,0
34,110298,Male,Bachelors,0
22,70949,Male,PhD,0
61,78268,Male,Bachelors,0
28,86320,Male,Bachelors,1
47,113556,Male,Bachelors,0
32,101301,Male,Masters,1
44,51127,Female,Masters,0
52,23196,Male,PhD,1
50,95088,Female,PhD,0
37,61300,Male,Masters,1
33,69714,Male,Masters,0
51,51921,Female,Bachelors,0
19,24746,Male,Masters,0
52,88535,Male,Masters,1
57,85350,Male,Masters,0
45,70345,Male,Masters,0
64,69220,Male,Bachelors,0
56,101131,Male,PhD,1
23,42063,Male,Bachelors,1
26,91736,Female,Masters,0
37,108913,Male,Masters,0
18,98946,Female,PhD,1
25,65971,Female,PhD,1
40,23598,Female,PhD,0
20,30564,Female,Bachelors,0
21,116434,Female,PhD,0
42,69725,Female,Masters,1
64,106134,Female,Masters,1
55,79940,Male,Masters,0
32,82085,Male,Bachelors,1
38,37862,Male,PhD,1
52,30265,Female,PhD,0
63,29705,Male,PhD,0
69,75279,Female,PhD,0
31,82471,Female,Masters,1
53,111080,Male,Bachelors,1
29,99834,Female,PhD,0
34,82979,Female,Masters,1
56,75828,Male,Masters,1
26,118206,Female,Bachelors,1
52,66104,Male,PhD,1
30,60934,Female,Bachelors,0
32,26050,Female,PhD,1
35,63952,Male,Bachelors,0
68,106570,Male,PhD,1
50,28484,Male,PhD,0
23,82648,Female,Bachelors,1
44,79945,Female,PhD,0
40,73678,Male,Bachelors,0
44,51323,Male,Bachelors,1
51,106332,Male,PhD,1
63,114605,Female,PhD,0
55,107363,Female,Bachelors,1
31,55361,Male,Masters,0
53,30315,Male,Bachelors,0
25,67968,Male,Masters,0
52,46519,Female,Masters,0
36,29107,Male,Bachelors,1
47,75781,Male,Bachelors,1
31,23869,Male,Bachelors,1
37,100983,Female,Masters,1
66,47370,Female,Bachelors,1
42,82695,Male,Bachelors,0
57,80422,Female,PhD,1
41,27971,Male,PhD,1
31,116805,Male,PhD,1
43,45651,Male,Bachelors,0
55,76974,Male,Bachelors,1
40,43446,Female,Bachelors,1
39,58108,Male,Masters,1
65,95179,Male,Masters,1
36,23823,Female,PhD,1
63,33454,Male,Masters,0
68,23932,Female,Masters,1
20,30220,Male,Masters,1
59,94090,Male,PhD,1
36,87965,Male,PhD,0
26,48208,Male,Masters,1
45,92980,Female,Bachelors,1
37,30510,Male,PhD,0
62,64045,Female,Masters,1
24,30537,Female,Bachelors,0
31,92683,Female,Bachelors,1
26,89134,Male,PhD,0
36,92254,Female,Bachelors,0
64,33782,Female,PhD,0
69,85587,Female,Masters,0
31,102238,Male,PhD,1
55,95720,Male,Bachelors,0
53,98004,Female,PhD,0
57,42072,Female,PhD,1
34,101015,Male,Masters,1
47,114003,Female,Bachelors,0
26,108938,Female,PhD,0
50,92746,Female,Masters,1
69,65702,Male,Masters,0
42,26057,Female,Masters,1
31,50916,Female,Masters,1
28,47268,Male,Masters,0
52,63978,Female,PhD,1
58,43259,Male,PhD,1
31,73583,Male,Bachelors,0
47,99400,Male,PhD,1
58,54293,Female,Bachelors,1
21,27043,Female,Bachelors,0
21,70430,Female,Bachelors,1
45,58893,Female,PhD,1
25,60642,Female,Masters,0
19,98065,Female,Bachelors,1
58,50868,Female,Masters,1
63,46309,Female,Bachelors,1
39,43284,Male,PhD,1
58,89000,Female,Bachelors,0
33,104179,Female,PhD,1
46,82107,Male,Masters,0
66,85049,Female,PhD,1
65,49265,Male,Masters,0
47,101490,Female,PhD,1
29,43880,Female,Bachelors,0
52,104579,Male,Bachelors,0
28,20255,Male,PhD,1
63,21502,Female,Masters,1
67,90192,Male,Masters,0
38,85424,Female,Masters,0
38,95838,Female,PhD,0
22,90966,Female,PhD,0
65,61366,Female,PhD,0
37,47425,Female,PhD,0
54,72328,Female,Masters,1
20,87396,Male,Masters,1
61,91694,Male,PhD,0
50,25806,Male,PhD,0
26,106274,Female,Masters,1
26,37106,Male,Masters,0
21,76731,Female,Bachelors,0
52,95010,Male,PhD,1
34,102533,Female,Bachelors,1
51,52599,Female,Masters,0
41,91326,Female,Masters,1
49,95706,Female,PhD,0
18,29004,Female,Bachelors,1
25,71364,Male,Masters,0
62,45792,Female,Bachelors,0
40,115752,Male,Bachelors,0
64,84912,Female,Bachelors,0
57,74645,Female,Bachelors,1
29,27232,Female,Bachelors,1
29,98210,Male,PhD,1
63,74766,Female,PhD,0
64,101588,Male,Bachelors,1
32,68542,Female,PhD,0
58,25913,Male,Masters,0
36,113449,Male,Bachelors,1
43,30567,Male,PhD,1
69,58379,Female,PhD,0
46,94968,Female,Masters,0
39,20319,Male,Masters,1
57,110005,Female,Masters,1
38,112026,Female,Masters,1
68,106120,Female,Bachelors,1
55,24791,Male,PhD,1
37,117272,Male,PhD,0
46,20329,Female,Masters,0
68,94387,Male,PhD,0
21,81032,Female,PhD,1
24,64078,Female,PhD,0
45,108662,Male,Masters,1
45,41300,Male,PhD,1
21,95700,Female,PhD,1
39,70945,Female,PhD,0
29,75609,Female,Bachelors,0
62,80562,Male,Bachelors,0
20,110045,Male,PhD,0
39,81901,Female,PhD,1
61,25703,Female,PhD,1
19,112645,Male,PhD,0
41,83115,Female,PhD,0
51,108090,Male,PhD,1
44,47676,Male,Bachelors,0
58,81710,Female,Masters,0
18,80077,Female,PhD,1
25,109340,Male,PhD,0
40,65440,Female,PhD,0
55,56923,Male,Masters,0
23,49802,Male,PhD,1
39,110331,Male,PhD,0
42,82904,Female,Masters,0
35,80162,Female,PhD,1
34,85169,Female,Masters,1
29,88147,Male,Masters,1
23,42075,Male,PhD,1
43,102015,Male,Bachelors,1
44,94716,Male,Bachelors,1
25,29304,Female,PhD,1
36,79622,Female,Masters,0
59,74215,Female,Masters,1
18,100146,Male,Masters,1
46,93973,Male,PhD,1
62,32521,Female,Bachelors,0
66,44028,Male,Masters,0
52,59328,Female,Masters,1
57,47301,Male,PhD,1
31,58015,Male,Bachelors,1
52,107276,Male,Bachelors,0
65,56845,Male,PhD,1
62,106818,Male,Bachelors,0
37,96394,Female,PhD,0
66,64159,Female,Masters,1
30,63714,Female,PhD,0
55,100722,Male,Masters,1
66,119721,Female,PhD,0
63,116730,Female,Masters,0
66,45230,Male,Masters,0
25,112554,Male,PhD,1
60,69262,Female,Masters,0
37,110201,Female,Bachelors,0
50,61722,Female,PhD,1
43,66359,Female,Bachelors,0
56,82796,Female,Masters,0
38,60159,Male,Masters,1
66,107052,Female,Masters,1
59,110209,Female,PhD,1
60,25239,Female,Masters,0
58,111951,Female,Bachelors,0
26,70886,Female,Bachelors,0
41,47195,Female,PhD,0
54,114859,Male,Bachelors,0
66,116299,Male,PhD,1
58,54674,Male,PhD,0
34,38105,Female,Masters,1
41,49739,Female,Bachelors,0
38,51969,Male,Bachelors,0
68,34497,Female,Bachelors,1
56,21816,Female,Masters,0
58,112019,Female,PhD,0
56,79254,Male,Bachelors,1
30,107695,Male,Bachelors,1
28,89385,Male,Bachelors,0
63,107148,Female,Bachelors,1
36,53826,Male,Masters,0
28,83365,Male,PhD,1
30,104242,Male,Bachelors,0
63,70100,Female,Bachelors,1
62,110099,Male,PhD,1
18,24359,Male,Masters,0
57,116205,Female,Masters,1
61,32809,Male,Masters,1
36,84450,Female,Masters,1
29,58428,Female,Bachelors,0
25,114990,Male,PhD,1
25,92790,Male,PhD,1
62,110321,Male,PhD,1
29,22093,Female,Masters,0
65,64498,Male,Masters,0
50,60985,Male,PhD,1
62,52009,Male,Bachelors,0
43,102094,Female,Masters,1
56,37718,Female,Bachelors,0
45,36705,Female,PhD,1
22,107618,Male,Masters,0
25,82598,Male,Bachelors,1
42,97878,Female,Masters,1
44,32239,Male,PhD,0
63,66622,Male,PhD,1
40,66665,Female,PhD,1
47,52274,Female,Bachelors,1
62,31419,Female,Masters,0
64,35003,Male,Masters,1
40,50866,Male,Masters,1
66,41988,Male,PhD,1
64,75894,Female,Bachelors,0
37,110444,Female,PhD,1
35,25674,Male,PhD,0
35,90538,Female,Bachelors,1
19,113103,Female,PhD,0
21,86446,Male,PhD,0
47,49072,Female,Masters,0
50,53717,Male,Bachelors,1
53,107345,Female,Bachelors,0
35,46651,Male,Masters,0
54,64291,Female,Bachelors,0
36,83350,Male,Masters,0
64,102020,Female,PhD,0
45,24646,Female,Bachelors,0
57,59713,Female,Bachelors,0
37,87936,Female,PhD,0
66,64331,Female,PhD,0
50,42185,Male,Bachelors,1
29,104263,Male,Bachelors,0
68,118656,Male,Bachelors,0
32,72107,Female,Masters,0
58,86554,Male,Bachelors,0
56,37563,Female,Bachelors,0
19,90729,Female,PhD,0
46,35701,Male,PhD,0
58,89072,Male,Masters,1
27,68217,Female,PhD,1
19,64610,Female,Bachelors,1
68,104422,Male,Bachelors,0
28,70131,Male,Masters,0
30,49410,Female,PhD,1
27,119280,Female,PhD,1
31,78715,Male,PhD,0
35,58665,Female,Masters,0
68,35957,Female,PhD,1
26,68127,Male,PhD,1
56,83589,Male,PhD,1
45,66008,Female,Bachelors,1
20,81920,Female,Masters,0
37,52875,Male,Bachelors,1
23,21626,Female,Masters,1
44,110815,Male,PhD,0
19,83822,Female,Bachelors,1
46,91765,Male,PhD,1
55,92413,Female,PhD,1
20,53642,Female,Masters,0
33,58311,Female,PhD,0
47,52356,Male,Bachelors,1
57,23809,Male,Masters,0
19,63371,Male,Masters,0
34,54875,Female,Bachelors,1
58,29465,Female,PhD,0
29,86095,Male,PhD,1
52,93844,Male,PhD,0
60,85250,Female,PhD,1
18,106889,Female,PhD,0
62,35250,Female,Masters,0
32,66023,Female,Masters,1
43,66624,Male,Bachelors,1
54,36427,Male,PhD,1
38,53276,Female,PhD,1
66,91643,Female,PhD,0
48,99012,Female,Bachelors,0
42,23439,Male,PhD,1
40,105848,Male,Masters,0
41,107331,Female,PhD,1
55,98672,Female,Bachelors,0
45,99703,Female,Masters,1
38,37300,Female,Masters,0
60,80289,Female,Masters,1
35,37182,Female,PhD,0
53,90507,Male,Bachelors,0
52,70912,Male,Bachelors,1
62,46909,Male,PhD,0
26,39659,Female,Bachelors,0
55,51403,Female,Masters,1
47,53586,Female,Masters,1
61,30360,Male,Bachelors,1
51,41424,Female,Bachelors,1
49,118035,Male,PhD,0
20,68791,Female,PhD,1
20,23065,Female,PhD,1
45,88795,Female,PhD,1
61,32300,Male,PhD,0
32,53370,Male,PhD,0
58,89831,Male,Masters,0
40,47209,Female,Bachelors,0
57,40927,Male,PhD,1
28,54579,Female,Masters,0
65,29032,Female,Bachelors,0
49,113254,Male,Bachelors,1
53,98413,Male,Bachelors,1
50,60731,Female,PhD,0
41,112202,Female,PhD,1
56,73767,Female,PhD,0
51,92302,Female,Bachelors,0
45,69954,Male,Bachelors,0
54,108365,Male,Masters,1
24,105757,Male,Masters,1
21,45102,Female,Masters,0
54,54433,Female,Masters,0
18,35932,Female,Bachelors,1
18,45714,Male,PhD,0
64,77803,Female,PhD,1
37,59743,Female,PhD,1
36,22552,Male,PhD,1
46,76627,Male,Masters,1
27,65987,Female,Bachelors,0
35,99810,Male,PhD,1
45,65380,Female,Bachelors,1
52,49250,Male,Masters,1
60,88344,Female,Masters,0
64,84686,Male,PhD,0
48,65028,Male,PhD,0
44,35295,Male,Masters,0
28,75248,Male,Masters,0
66,100205,Female,Bachelors,1
66,30523,Female,Masters,0
55,65530,Male,Bachelors,0
22,33769,Female,Masters,1
25,83042,Male,Bachelors,0
51,64645,Male,Masters,0
65,110743,Female,Masters,1
69,82142,Female,Bachelors,0
29,45557,Female,Bachelors,0
55,99782,Female,PhD,1
18,98382,Female,PhD,0
48,57085,Female,Masters,0
21,70708,Female,Masters,1
66,71357,Male,Bachelors,0
62,33470,Female,Masters,0
67,98712,Male,PhD,0
22,99082,Female,Bachelors,0
47,26805,Female,Masters,0
41,102324,Male,Bachelors,1
20,114884,Male,PhD,0
28,82028,Male,PhD,1
62,70772,Male,PhD,0
21,72104,Female,Masters,0
43,93616,Female,Masters,1
44,109300,Male,Masters,1
63,26630,Male,Masters,1
60,118869,Female,Masters,0
44,35701,Female,Masters,0
59,34859,Male,PhD,1
68,41183,Female,PhD,0
67,60438,Female,Masters,0
23,117285,Male,PhD,0
32,117423,Male,Bachelors,0
47,62244,Male,Masters,0
59,94312,Male,Bachelors,1
54,35021,Female,Masters,0
54,89863,Male,Masters,1
59,75565,Female,PhD,0
54,68043,Female,Bachelors,0
52,93150,Female,PhD,0
40,84361,Female,Masters,0
23,21245,Male,Bachelors,1
21,61011,Female,Masters,0
35,30355,Male,PhD,0
26,118841,Female,Masters,1
66,68692,Male,Masters,0
46,69004,Female,PhD,0
30,49714,Female,Masters,0
64,37198,Male,Bachelors,1
69,86951,Male,PhD,0
34,21652,Male,Masters,1
62,63625,Male,PhD,1
49,105982,Female,Masters,0
65,38740,Female,PhD,0
39,23810,Female,PhD,0
21,36569,Female,Bachelors,0
22,119855,Female,PhD,1
54,99120,Male,Bachelors,0
58,46783,Male,PhD,0
66,119065,Female,PhD,0
30,98047,Male,Masters,1
51,29471,Female,Masters,0
62,26163,Female,Masters,0
39,83087,Male,PhD,0
40,82071,Female,PhD,0
68,36065,Male,Bachelors,0
20,103456,Female,Bachelors,0
59,68348,Male,Bachelors,0
51,39154,Female,Masters,1
49,40229,Female,Masters,1
62,72587,Male,Bachelors,0
68,69713,Female,PhD,0
66,46997,Female,Masters,0
38,41101,Male,Masters,1
63,60391,Male,Bachelors,0
61,95863,Male,Masters,0
38,92723,Female,Bachelors,1
61,115221,Male,Masters,1
28,79405,Male,PhD,0
56,54948,Male,PhD,0
21,73031,Female,Masters,1
68,57921,Male,Bachelors,1
18,92571,Female,Masters,1
45,97007,Female,Bachelors,1
41,48460,Male,Masters,0
52,41071,Female,PhD,0
30,86118,Female,PhD,1
64,68282,Female,Masters,0
51,111725,Female,Masters,0
28,78445,Female,Masters,1
53,101067,Male,PhD,1
68,102208,Male,PhD,1
34,74816,Male,Bachelors,0
52,105779,Female,Masters,0
35,23060,Male,Masters,0
57,33731,Female,PhD,1
39,97830,Female,Masters,0
41,40719,Female,Bachelors,1
36,67042,Female,Masters,0
54,69116,Male,PhD,1
56,46325,Female,Masters,0
38,42597,Male,PhD,0
25,87439,Male,Bachelors,1
45,34551,Female,Bachelors,1
22,113287,Male,Masters,0
34,44278,Male,Masters,0
54,111189,Male,PhD,1
53,35141,Female,Bachelors,0
36,87913,Female,Bachelors,0
44,53615,Female,Bachelors,1
51,82751,Male,Bachelors,1
28,47452,Male,Masters,0
62,42725,Female,Masters,1
64,70391,Female,PhD,0
29,95060,Male,Bachelors,0
38,31698,Female,Masters,1
28,106711,Female,Masters,0
56,97850,Male,Bachelors,0
45,22365,Male,Masters,0
22,117553,Female,PhD,0
34,117662,Female,PhD,0
37,63372,Female,Bachelors,1
58,64134,Female,PhD,1
63,57823,Male,Masters,0
29,91158,Female,PhD,0
23,116076,Female,Masters,1
34,21949,Male,Bachelors,0
68,69396,Male,Bachelors,1
36,51912,Male,Masters,1
43,76947,Male,Masters,1
65,117697,Male,PhD,0
61,64387,Male,Masters,0
61,83965,Male,Bachelors,0
69,36508,Female,Masters,0
49,65592,Female,PhD,1
23,21919,Male,PhD,0
53,62595,Female,Masters,0
55,29617,Female,PhD,0
28,95268,Male,PhD,1
50,53298,Male,Bachelors,0
41,26929,Male,Masters,1
40,34456,Male,Bachelors,0
32,106676,Male,Bachelors,0
44,103721,Female,PhD,0
28,57924,Female,Bachelors,0
68,44240,Male,Masters,0
67,107381,Male,Masters,1
34,29228,Female,Masters,0
68,41686,Female,Bachelors,1
31,31920,Female,Masters,0
44,27432,Male,Masters,0
35,83575,Male,Bachelors,1
45,91725,Female,Bachelors,0
68,113575,Male,Bachelors,1
64,53910,Female,Bachelors,1
64,50226,Male,PhD,0
21,93150,Male,Bachelors,0
24,79099,Female,Bachelors,0
62,106760,Female,Masters,0
52,38013,Male,Masters,0
65,41446,Female,Bachelors,1
26,90375,Male,Bachelors,1
25,82509,Female,Bachelors,0
69,115739,Female,Masters,0
62,20557,Male,Masters,1
34,50666,Male,Bachelors,1
34,57389,Male,Masters,1
66,67700,Female,Masters,0
50,119143,Female,Bachelors,0
49,44578,Male,Masters,1
25,94779,Female,Bachelors,1
36,29596,Male,PhD,0
55,77500,Male,PhD,1
20,92534,Male,PhD,0
22,30129,Male,Masters,1
30,83394,Male,PhD,0
64,86046,Female,Masters,1
63,31596,Female,Bachelors,1
48,85355,Male,PhD,1
33,32974,Female,Masters,1
67,86673,Male,PhD,0
49,113433,Female,Masters,1
39,90202,Female,Masters,0
46,94442,Male,Bachelors,1
39,41818,Female,Masters,1
60,63246,Male,Masters,0
20,75598,Female,PhD,1
27,22654,Male,Bachelors,1
59,53758,Male,Masters,0
38,44204,Male,PhD,1
33,54928,Male,Bachelors,1
29,73609,Male,Masters,1
19,50552,Male,PhD,0
58,30336,Female,Bachelors,1
41,67037,Male,Bachelors,0
52,36206,Female,Bachelors,0
47,54831,Male,Bachelors,0
47,63563,Female,Masters,0
64,38361,Male,Masters,1
52,61335,Male,Bachelors,1
36,94469,Female,Bachelors,0
67,45816,Male,Masters,1
25,35619,Male,PhD,1
43,112479,Male,Bachelors,1
66,46819,Male,Masters,1
57,31741,Female,Masters,1
24,28798,Male,PhD,1
47,45143,Female,Masters,0
24,69695,Male,Bachelors,1
20,52747,Male,Masters,0
18,119187,Male,Bachelors,1
53,41182,Male,Masters,0
42,29415,Female,Bachelors,1
54,31085,Male,Bachelors,0
18,35008,Male,Masters,0
32,107638,Male,Bachelors,1
54,38452,Female,Masters,1
30,84075,Female,Masters,0
57,28120,Female,Masters,1
25,84385,Female,Bachelors,1
22,93356,Male,Masters,1
26,38170,Male,PhD,1
18,36259,Female,Bachelors,0
53,42099,Male,PhD,1
52,29649,Male,PhD,1
19,115791,Female,PhD,1
57,79258,Male,PhD,1
40,61037,Female,Masters,0
26,31805,Female,PhD,1
51,63147,Female,Bachelors,1
63,94280,Female,PhD,1
31,66053,Female,PhD,0
21,117841,Female,PhD,1
47,111393,Male,Masters,0
48,96215,Male,PhD,1
55,115365,Male,PhD,1
28,30985,Female,PhD,0
52,113823,Female,Bachelors,0
25,32391,Female,Masters,1
20,24861,Male,Masters,1
31,83582,Male,Masters,1
30,71928,Female,Bachelors,1
62,54364,Female,PhD,1
49,102399,Female,Bachelors,0
51,117035,Female,Masters,1
62,113330,Female,Masters,0
36,62923,Male,Masters,0
55,27919,Female,Bachelors,1
33,75896,Female,Masters,1
19,105818,Female,PhD,0
57,67396,Female,Bachelors,0
34,54840,Male,PhD,1
51,62255,Female,Masters,0
59,91160,Female,Masters,0
33,119242,Female,Bachelors,0
55,28176,Male,PhD,1
19,53529,Female,Bachelors,1
19,76406,Male,PhD,0
43,32941,Female,Masters,0
30,21669,Female,Bachelors,1
64,105782,Female,Bachelors,1
48,64859,Female,PhD,0
51,75786,Female,Masters,1
56,71083,Female,Masters,1
20,60076,Female,PhD,1
25,40323,Female,PhD,1
40,119430,Female,PhD,1
31,26021,Male,PhD,0
44,59807,Male,PhD,0
46,70355,Male,Masters,1
56,64732,Male,Masters,1
56,28711,Female,Bachelors,1
18,83079,Female,Masters,1
34,27904,Male,PhD,0
58,84033,Male,Masters,0
47,106478,Male,Masters,1
30,109787,Male,Masters,1
38,75096,Female,Bachelors,1
36,110594,Male,Bachelors,1
36,23093,Female,PhD,1
42,44918,Female,PhD,0
39,92743,Female,Bachelors,0
48,82636,Male,Masters,1
34,78806,Male,Masters,1
40,29394,Female,Bachelors,0
49,112510,Male,PhD,0
27,113708,Male,Masters,0
27,117819,Female,PhD,1
53,33280,Female,Masters,0
25,56303,Male,PhD,1
69,47453,Female,Masters,1
37,80695,Male,PhD,0
49,88449,Male,PhD,1
67,45765,Female,PhD,0
31,22340,Female,Bachelors,1
67,111715,Male,PhD,0
45,113409,Female,Bachelors,0
63,58057,Male,Bachelors,0
69,20597,Female,PhD,0
41,77988,Male,Bachelors,1
32,114655,Female,Bachelors,0
39,35025,Male,Bachelors,0
47,27145,Male,Masters,0
21,75797,Female,PhD,0
30,61723,Male,Bachelors,1
40,93230,Male,PhD,0
25,24830,Male,Bachelors,1
35,43930,Male,PhD,1
29,43752,Male,Bachelors,1
48,96025,Female,Masters,0
31,118228,Male,Masters,1
51,101304,Male,Masters,0
35,82040,Male,Bachelors,0
51,87696,Female,PhD,0
28,84648,Female,Bachelors,1
58,75030,Male,Masters,0
29,76815,Male,Bachelors,1
66,105669,Female,PhD,1
32,55690,Female,Masters,1
48,108406,Male,Bachelors,1
66,110032,Female,PhD,0
46,77923,Male,Masters,0
43,56572,Male,PhD,0
35,74030,Male,PhD,0
49,87904,Female,Masters,0
39,49203,Male,Bachelors,1
55,97088,Male,Bachelors,1
34,25608,Female,Bachelors,1
40,65667,Male,Bachelors,0
41,75547,Male,PhD,1
67,42485,Male,Bachelors,0
25,29862,Female,Bachelors,1
58,95948,Female,PhD,1
23,106890,Male,PhD,1
22,91880,Female,Masters,0
61,77560,Male,PhD,0
46,103529,Male,Masters,0
45,114218,Female,Masters,0
28,48415,Female,Bachelors,1
18,84523,Male,Bachelors,0
60,39323,Female,Bachelors,0
36,73214,Female,PhD,1
26,37997,Female,PhD,1
44,77003,Male,Bachelors,1
51,23679,Male,Bachelors,0
61,115025,Female,PhD,1
21,60308,Male,Masters,1
53,95024,Male,Masters,0
35,59842,Female,Bachelors,1
32,85408,Male,Bachelors,0
68,89532,Female,Bachelors,0
30,73938,Male,Masters,0
36,25695,Male,Bachelors,1
66,115740,Female,Masters,1
23,78499,Male,PhD,1
65,43382,Female,PhD,0
29,34235,Male,PhD,1
68,82223,Male,Bachelors,0
54,22366,Male,PhD,1
34,47467,Female,Masters,0
40,79316,Male,Masters,0
43,26764,Male,Masters,0
46,110896,Female,Bachelors,0
50,81836,Female,Bachelors,0
44,51923,Male,Masters,0
42,115711,Female,Masters,0
27,36292,Female,Masters,0
64,21614,Female,Masters,0
40,40939,Female,PhD,0
38,38800,Male,Masters,0
38,76440,Female,Bachelors,0
60,43246,Male,Bachelors,1
30,72805,Male,Bachelors,1
54,69648,Male,Bachelors,0
50,76851,Female,Bachelors,1
41,51688,Female,Masters,0
61,113498,Male,Masters,1
28,49764,Male,PhD,0
34,52470,Female,PhD,1
21,58501,Female,PhD,0
64,77207,Male,Masters,1
42,82157,Female,PhD,0
47,23216,Female,Masters,1
26,42072,Male,Bachelors,1
38,113778,Female,Masters,1
37,57132,Female,Masters,0
36,37861,Male,Bachelors,1
36,84186,Female,Bachelors,1
29,24960,Male,Bachelors,0
54,38781,Female,PhD,0
59,51126,Male,PhD,1
34,42578,Female,PhD,0
54,37883,Male,Bachelors,1
65,49782,Female,PhD,1
56,76387,Female,Bachelors,0
45,36979,Female,Bachelors,1
58,53746,Male,Bachelors,1
52,86266,Female,PhD,0
64,20056,Male,PhD,0
65,51457,Female,Bachelors,1
35,22243,Female,PhD,1
31,75031,Female,Masters,1
52,21701,Female,PhD,0
61,76381,Female,Bachelors,1
58,70438,Female,Bachelors,1
24,93839,Male,Bachelors,1
58,100636,Male,Masters,0
30,86483,Female,Bachelors,1
35,40505,Female,Bachelors,1
54,26553,Female,PhD,0
30,53525,Female,Masters,0
53,100402,Female,PhD,1
48,116008,Male,Bachelors,0
19,64348,Female,Bachelors,1
33,91187,Female,Masters,1
26,27273,Male,Bachelors,0
26,84236,Male,Masters,1
55,95569,Male,PhD,1
28,23535,Female,Masters,1
39,38677,Female,PhD,1
50,103024,Female,Bachelors,1
53,20908,Female,PhD,0
62,90153,Female,PhD,1
40,115967,Male,PhD,1
62,108989,Female,Masters,0
62,55079,Female,PhD,0
51,101556,Female,Masters,0
26,69323,Male,Masters,0
41,65320,Female,Masters,0
25,112098,Female,Bachelors,0
24,109909,Female,Bachelors,0
53,66105,Female,Bachelors,0
35,50164,Male,Masters,1
20,21885,Male,Bachelors,1
45,77819,Male,PhD,0
23,21049,Female,Masters,1
61,73281,Male,Bachelors,1
61,63271,Male,Masters,1
38,86697,Female,Bachelors,1
45,86351,Female,PhD,1
57,56534,Male,Masters,0
18,113034,Male,Bachelors,0
53,78097,Male,Bachelors,1
38,73813,Male,PhD,0
60,45037,Female,PhD,1
52,56007,Female,Bachelors,1
30,99478,Male,Bachelors,1
66,47278,Male,Masters,0
27,28272,Male,Masters,1
61,77183,Female,Bachelors,1
64,119173,Female,PhD,1
27,58294,Female,Masters,0
63,93277,Male,Bachelors,1
30,82509,Female,PhD,0
54,24694,Male,PhD,1
55,115842,Male,Bachelors,1
41,78150,Female,Bachelors,1
19,87470,Male,Masters,0
39,41556,Female,Bachelors,1
34,84471,Female,Masters,1
53,69855,Male,PhD,1
31,69086,Male,Masters,1
27,38907,Female,Bachelors,1
52,91695,Female,Masters,1
42,68487,Female,PhD,0
20,49158,Female,PhD,1
64,40293,Female,Bachelors,0
55,65761,Female,Masters,1
34,119468,Female,Bachelors,0
29,53387,Male,Bachelors,1
69,60750,Female,PhD,0
41,88602,Male,Masters,1
46,41256,Male,Bachelors,0
60,25594,Female,PhD,1
42,22460,Female,Bachelors,0
53,92356,Female,Masters,1
43,74698,Female,Bachelors,1
